"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1426211954704723979","https://twitter.com/ADHOrg/status/1426211954704723979","Getting ready to teach this fall? Check out the essays in ""Transforming DH Pedagogy"" in Digital Studies / Le champ numérique. #DHpedagogy #CitePedagogy","2021-08-13 16:00 +0000","2399.0","37.0","0.015423092955398083","3.0","0.0","13.0","9.0","0.0","4.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1425881015482978311","https://twitter.com/ADHOrg/status/1425881015482978311","“We want to make sure that when the technology evolves and it is applied to all these different domains,” Niebles said. “All humans have a voice of representation in the development of that technology, and we want to make sure that we get to that point.” https://t.co/Wpavgp2FIj","2021-08-12 18:05 +0000","9070.0","27.0","0.0029768467475192943","3.0","0.0","5.0","12.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1425819362775158784","https://twitter.com/ADHOrg/status/1425819362775158784","@Red_HD #CFP #5EncuentroHD #HumanidadesDigitales #DigitalHumanities #DH2021 https://t.co/w0jQE4YaTl","2021-08-12 14:00 +0000","554.0","12.0","0.021660649819494584","3.0","0.0","7.0","0.0","0.0","2.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1425067403906633732","https://twitter.com/ADHOrg/status/1425067403906633732","Proposals for @DigitalHumASA conference are due 22 August 2021! Learn more: https://t.co/Yz72kb5Cq7 #DigitalHumanities #DH2021","2021-08-10 12:12 +0000","2073.0","27.0","0.013024602026049204","5.0","0.0","3.0","6.0","10.0","1.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1424885706669834242","https://twitter.com/ADHOrg/status/1424885706669834242","Proposals for @aaDHumanities #DHA2021 are due 20 August 2021! Submit yours: https://t.co/OgVSQTAsjS
Learn more about aaDH: https://t.co/xddSF8Qkvu #DH2021","2021-08-10 00:10 +0000","2107.0","19.0","0.009017560512577124","5.0","0.0","1.0","1.0","10.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1424745533118234631","https://twitter.com/ADHOrg/status/1424745533118234631","Have you registered for @SADiLaR_ZA's #DigitalHumanities Colloquium? Happening this Wednesday 11 August 10:00 SAST: https://t.co/kcMXuzmk2I","2021-08-09 14:53 +0000","2901.0","16.0","0.005515339538090314","6.0","0.0","6.0","4.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1424710055564353541","https://twitter.com/ADHOrg/status/1424710055564353541","TODAY 19:30-20:30 (UTC+2): ADHO Exec Board Chair @gworthey presents @ESUDH #ESUDH2021: ""Elective Affinities: The Library in Digital Humanities, and Digital Humanities in the Library"" - https://t.co/cCRfBheylN - Register to attend: https://t.co/EwmY45YDVP","2021-08-09 12:32 +0000","2531.0","52.0","0.020545239035954167","7.0","0.0","6.0","1.0","18.0","0.0","20.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1424051711262420995","https://twitter.com/ADHOrg/status/1424051711262420995","CfP: Digital Approaches to Multilingual Text Analysis [Online conference]. Send a 250-word abstract (excluding references), name, and affiliation to:
joshua.brown@anu.edu.au and
katrina.grant@anu.edu.au","2021-08-07 16:56 +0000","3462.0","70.0","0.020219526285384173","9.0","0.0","14.0","11.0","6.0","0.0","30.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1423184748789256194","https://twitter.com/ADHOrg/status/1423184748789256194","The Twentieth International Conference on New Directions in the Humanities will take place from 20 to 22 June 2022 at the University of the Aegean, Rhodes, Greece. https://t.co/LiI7VTlq7t","2021-08-05 07:31 +0000","1569.0","9.0","0.0057361376673040155","1.0","0.0","4.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1422927805487083521","https://twitter.com/ADHOrg/status/1422927805487083521","The Graduate Research School and the Digital Humanities Research Initiative at Western Sydney University are offering a PhD scholarship on ‘Libraries and Social Inclusion: Re-Reading the Past to Inform Future Policy’. Applications due August 31, 2021. https://t.co/k4XjlLrD1o","2021-08-04 14:30 +0000","2078.0","26.0","0.012512030798845043","8.0","0.0","5.0","4.0","3.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1422575381132062720","https://twitter.com/ADHOrg/status/1422575381132062720","@Red_HD announces the CFP to the 5th Encuentro de Humanistas Digitales (9 to 11 November 2021). More info: https://t.co/g3FOCmHqYv
#5EncuentroHD #RedHD https://t.co/jczVGGKxkc","2021-08-03 15:09 +0000","989.0","57.0","0.057633973710819006","5.0","0.0","6.0","3.0","10.0","0.0","5.0","0.0","0","0","0","0","0","28","28","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1422459722653970441","https://twitter.com/ADHOrg/status/1422459722653970441","Third call for papers of @DigitalHumASA Conference 2021 with the theme: “Digitally Human, Artificially Intelligent” due to August 22, 2021. For info: https://t.co/Yz72kb5Cq7","2021-08-03 07:30 +0000","1705.0","29.0","0.017008797653958945","2.0","0.0","6.0","3.0","12.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1422218130143670274","https://twitter.com/ADHOrg/status/1422218130143670274","Although #ESU-2021 will take place from 3 to 13 August 2021, the Opening as well as the first public Lecture are moved to today. To participate, register here: https://t.co/59WVoxr6AY","2021-08-02 15:30 +0000","4124.0","56.0","0.013579049466537343","4.0","0.0","6.0","5.0","18.0","1.0","22.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
